[2025-07-27 00:14:56] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:16] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:17] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:18] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:19] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:20] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:21] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:22] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:23] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:23] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:23] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
[2025-07-27 00:47:23] [INFO] [RuleStrategyC] RuleStrategyC 초기화: BB(20, 2), 감정(0.4), 변동성(2.0)
