[2025-07-27 00:14:56] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:26] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:27] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:28] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:29] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:30] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
[2025-07-27 00:46:31] [INFO] [RuleStrategyD] RuleStrategyD 초기화: 변동성(1.5), 감정(0.2), 체제(0.3)
